page_id	text	label	Pattern Category
ext_21870	Your phone case is ₹299 — plus a ₹52 Offer Handling Fee revealed on the last page.	1	Drip Pricing
ext_21871	Free delivery*, *a ₹149 admin surcharge still applies to all orders.	1	Drip Pricing
ext_21872	platform fee ₹20	1	Drip Pricing
ext_21873	Ticket price ₹299. platform fee ₹20. Delivery ₹5. You pay ₹324.	1	Drip Pricing
ext_21874	+₹149 Payment Handling Fee	1	Drip Pricing
ext_21875	Small cart charge ₹19 applies on orders below ₹149.	1	Drip Pricing
ext_21876	Price shown excludes a mandatory ₹20 Payment Handling Fee charged before you can pay.	1	Drip Pricing
ext_21877	+₹86 high demand fee	1	Drip Pricing
ext_21878	Almost done! A ₹149 surge fee has been added to your ₹3698 order.	1	Drip Pricing
ext_21879	Ticket price ₹1999. small cart charge ₹86. Delivery ₹49. You pay ₹2134.	1	Drip Pricing
ext_21880	Cart total updated from ₹499 to ₹595 after fees applied at checkout.	1	Drip Pricing
ext_21881	Subtotal ₹149. cleanup cost ₹20, handling ₹9. Grand total ₹178	1	Drip Pricing
ext_21882	Small cart charge ₹19 applies on orders below ₹199.	1	Drip Pricing
ext_21883	Listed at ₹1199; handling charge of ₹39 and GST of ₹5 appear only at payment.	1	Drip Pricing
ext_21884	processing fee ₹185	1	Drip Pricing
ext_21885	Subtotal ₹299. processing fee ₹15, handling ₹9. Grand total ₹323	1	Drip Pricing
ext_21886	Total fees ₹113: Protect Promise Fee ₹49, Offer Handling Fee ₹15, Payment Handling Fee ₹49.	1	Drip Pricing
ext_21887	Price shown excludes a mandatory ₹39 processing fee charged before you can pay.	1	Drip Pricing
ext_21888	Almost done! A ₹99 handling charge has been added to your ₹1199 order.	1	Drip Pricing
ext_21889	+₹20 booking charge	1	Drip Pricing
ext_21890	Subtotal ₹1999. high demand fee ₹149, handling ₹19. Grand total ₹2167	1	Drip Pricing
ext_21891	Subtotal ₹1999. Offer Handling Fee ₹99, handling ₹5. Grand total ₹2103	1	Drip Pricing
ext_21892	Almost done! A ₹185 payment gateway fee has been added to your ₹799 order.	1	Drip Pricing
ext_21893	delivery charge ₹199	1	Drip Pricing
ext_21894	Hotel night ₹499. Resort fee ₹99, city tax ₹49 — total ₹647 due now.	1	Drip Pricing
ext_21895	processing fee ₹52	1	Drip Pricing
ext_21896	platform fee ₹185	1	Drip Pricing
ext_21897	Total fees ₹187: Protect Promise Fee ₹19, Offer Handling Fee ₹149, Payment Handling Fee ₹19.	1	Drip Pricing
ext_21898	Free delivery*, *a ₹15 payment gateway fee still applies to all orders.	1	Drip Pricing
ext_21899	Cart total updated from ₹1999 to ₹2019 after fees applied at checkout.	1	Drip Pricing
ext_21900	Listed at ₹199; rain fee of ₹86 and GST of ₹25 appear only at payment.	1	Drip Pricing
ext_21901	Hotel night ₹299. Resort fee ₹39, city tax ₹10 — total ₹348 due now.	1	Drip Pricing
ext_21902	+₹99 delivery charge	1	Drip Pricing
ext_21903	Subtotal ₹1999. service charge ₹149, handling ₹5. Grand total ₹2153	1	Drip Pricing
ext_21904	+₹52 booking charge	1	Drip Pricing
ext_21905	Ticket price ₹1199. cleanup cost ₹39. Delivery ₹25. You pay ₹1263.	1	Drip Pricing
ext_21906	Cart total updated from ₹799 to ₹895 after fees applied at checkout.	1	Drip Pricing
ext_21907	Cart total updated from ₹799 to ₹904 after fees applied at checkout.	1	Drip Pricing
ext_21908	Almost done! A ₹99 high demand fee has been added to your ₹199 order.	1	Drip Pricing
ext_21909	₹3698 + ₹86 taxes & fees Per Night	1	Drip Pricing
ext_21910	₹1999 + ₹15 taxes & fees Per Night	1	Drip Pricing
ext_21911	Share this air fryer with 2 friends to get your discount code.	1	Forced Action
ext_21912	Invite 4 contacts to continue using Tata CLiQ for free.	1	Forced Action
ext_21913	Allow access to your contacts to unlock the Insurance Policy.	1	Forced Action
ext_21914	Follow AJIO on Instagram to reveal your reward.	1	Forced Action
ext_21915	Complete a short survey to unlock the Aadhaar Copy download link.	1	Forced Action
ext_21916	Follow MakeMyTrip on Instagram to reveal your reward.	1	Forced Action
ext_21917	Create a Hostinger account to see our product prices.	1	Forced Action
ext_21918	Verify your phone number before you can view your headphones order.	1	Forced Action
ext_21919	Invite 7 contacts to continue using BigBasket for free.	1	Forced Action
ext_21920	Enable notifications to proceed to checkout.	1	Forced Action
ext_21921	Invite 2 contacts to continue using Reliance Smart Bazaar for free.	1	Forced Action
ext_21922	Refer 2 friends within 7 days or lose your saved cart.	1	Forced Action
ext_21923	Complete a short survey to unlock the GST Invoice download link.	1	Forced Action
ext_21924	Connect a payment method just to browse MakeMyTrip listings.	1	Forced Action
ext_21925	Verify your phone number before you can view your bluetooth speaker order.	1	Forced Action
ext_21926	Sign in with Google to view the menu.	1	Forced Action
ext_21927	Refer 9 friends within 1 year or lose your saved cart.	1	Forced Action
ext_21928	To read the rest of this article, share this link on your Facebook feed.	1	Forced Action
ext_21929	Connect a payment method just to browse Hostinger listings.	1	Forced Action
ext_21930	Invite 3 contacts to continue using Tata CLiQ for free.	1	Forced Action
ext_21931	Invite 8 contacts to continue using Reliance Smart Bazaar for free.	1	Forced Action
ext_21932	Create a Snapdeal account to see our product prices.	1	Forced Action
ext_21933	Invite 4 contacts to continue using Croma for free.	1	Forced Action
ext_21934	Share this bluetooth speaker with 7 friends to get your discount code.	1	Forced Action
ext_21935	Subscribe to the newsletter to access your sunglasses warranty details.	1	Forced Action
ext_21936	Create a Croma account to see our product prices.	1	Forced Action
ext_21937	Refer 10 friends within 15 days or lose your saved cart.	1	Forced Action
ext_21938	Allow access to your contacts to unlock the Salary Slip.	1	Forced Action
ext_21939	Complete a short survey to unlock the PAN Card Copy download link.	1	Forced Action
ext_21940	Create a Google Drive account to see our product prices.	1	Forced Action
ext_21941	Complete a short survey to unlock the Bank Statement download link.	1	Forced Action
ext_21942	Subscribe to the newsletter to access your desk lamp warranty details.	1	Forced Action
ext_21943	Verify your phone number before you can view your desk lamp order.	1	Forced Action
ext_21944	Invite 10 contacts to continue using BigBasket for free.	1	Forced Action
ext_21945	Share this backpack with 5 friends to get your discount code.	1	Forced Action
ext_21946	Invite 3 contacts to continue using JioGames for free.	1	Forced Action
ext_21947	Refer 2 friends within 6 months or lose your saved cart.	1	Forced Action
ext_21948	Connect a payment method just to browse Google Drive listings.	1	Forced Action
ext_21949	Allow access to your contacts to unlock the PAN Card Copy.	1	Forced Action
ext_21950	To download your ticket, agree to subscribe to Reliance Smart Bazaar partner emails.	1	Forced Action
ext_21951	Connect a payment method just to browse Paytm Money listings.	1	Forced Action
ext_21952	Subscribe to the newsletter to access your headphones warranty details.	1	Forced Action
ext_21953	Connect a payment method just to browse Snapdeal listings.	1	Forced Action
ext_21954	Refer 4 friends within 3 months or lose your saved cart.	1	Forced Action
ext_21955	Create a MakeMyTrip account to see our product prices.	1	Forced Action
ext_21956	Create a IndiaMART account to see our product prices.	1	Forced Action
ext_21957	Complete a short survey to unlock the Insurance Policy download link.	1	Forced Action
ext_21958	Share this desk lamp with 3 friends to get your discount code.	1	Forced Action
ext_21959	To download your ticket, agree to subscribe to Myntra partner emails.	1	Forced Action
ext_21960	Connect a payment method just to browse AJIO listings.	1	Forced Action
ext_21961	Invite 3 contacts to continue using Amazon Prime Video for free.	1	Forced Action
ext_21962	Refer 6 friends within 15 days or lose your saved cart.	1	Forced Action
ext_21963	Invite 9 contacts to continue using Tata CLiQ for free.	1	Forced Action
ext_21964	Follow Meesho on Instagram to reveal your reward.	1	Forced Action
ext_21965	Share this jacket with 3 friends to get your discount code.	1	Forced Action
ext_21966	Connect a payment method just to browse Fitbit listings.	1	Forced Action
ext_21967	Follow Reliance Smart Bazaar on Instagram to reveal your reward.	1	Forced Action
ext_21968	To download your ticket, agree to subscribe to IndiaMART partner emails.	1	Forced Action
ext_21969	Create a Meesho account to see our product prices.	1	Forced Action
ext_21970	Share this desk lamp with 9 friends to get your discount code.	1	Forced Action
ext_21971	Subscribe to the newsletter to access your air fryer warranty details.	1	Forced Action
ext_21972	Connect a payment method just to browse Tata CLiQ listings.	1	Forced Action
ext_21973	Subscribe to the newsletter to access your yoga mat warranty details.	1	Forced Action
ext_21974	Create a AJIO account to see our product prices.	1	Forced Action
ext_21975	Invite 7 contacts to continue using Flipkart for free.	1	Forced Action
ext_21976	Share this desk lamp with 5 friends to get your discount code.	1	Forced Action
ext_21977	Refer 4 friends within 1 year or lose your saved cart.	1	Forced Action
ext_21978	Follow Google Drive on Instagram to reveal your reward.	1	Forced Action
ext_21979	Share this smartwatch with 4 friends to get your discount code.	1	Forced Action
ext_21980	Subscribe to the newsletter to access your office chair warranty details.	1	Forced Action
ext_21981	To download your ticket, agree to subscribe to Meesho partner emails.	1	Forced Action
ext_21982	Invite 4 contacts to continue using Google Drive for free.	1	Forced Action
ext_21983	Verify your phone number before you can view your office chair order.	1	Forced Action
ext_21984	Subscribe to the newsletter to access your backpack warranty details.	1	Forced Action
ext_21985	Follow Paytm Money on Instagram to reveal your reward.	1	Forced Action
ext_21986	Refer 10 friends within 3 months or lose your saved cart.	1	Forced Action
ext_21987	To download your ticket, agree to subscribe to Snapdeal partner emails.	1	Forced Action
ext_21988	Refer 4 friends within 6 months or lose your saved cart.	1	Forced Action
ext_21989	Subscribe to the newsletter to access your coffee maker warranty details.	1	Forced Action
ext_21990	Invite 10 contacts to continue using AJIO for free.	1	Forced Action
ext_21991	Follow Flipkart on Instagram to reveal your reward.	1	Forced Action
ext_21992	Verify your phone number before you can view your yoga mat order.	1	Forced Action
ext_21993	Share this headphones with 9 friends to get your discount code.	1	Forced Action
ext_21994	Verify your phone number before you can view your jacket order.	1	Forced Action
ext_21995	Create a JioGames account to see our product prices.	1	Forced Action
ext_21996	Subscribe to the newsletter to access your sneakers warranty details.	1	Forced Action
ext_21997	Invite 7 contacts to continue using Croma for free.	1	Forced Action
ext_21998	Connect a payment method just to browse Flipkart listings.	1	Forced Action
ext_21999	Connect a payment method just to browse Reliance Smart Bazaar listings.	1	Forced Action
ext_22000	Invite 7 contacts to continue using Amazon for free.	1	Forced Action
ext_22001	To download your ticket, agree to subscribe to Google Drive partner emails.	1	Forced Action
ext_22002	Refer 8 friends within 15 days or lose your saved cart.	1	Forced Action
ext_22003	Connect a payment method just to browse BigBasket listings.	1	Forced Action
ext_22004	Verify your phone number before you can view your phone case order.	1	Forced Action
ext_22005	Connect a payment method just to browse Croma listings.	1	Forced Action
ext_22006	Follow Croma on Instagram to reveal your reward.	1	Forced Action
ext_22007	Follow IndiaMART on Instagram to reveal your reward.	1	Forced Action
ext_22008	Connect a payment method just to browse IndiaMART listings.	1	Forced Action
ext_22009	Follow Amazon on Instagram to reveal your reward.	1	Forced Action
ext_22010	To download your ticket, agree to subscribe to Flipkart partner emails.	1	Forced Action
ext_22011	Invite 9 contacts to continue using Paytm Money for free.	1	Forced Action
ext_22012	Invite 8 contacts to continue using IndiaMART for free.	1	Forced Action
ext_22013	Subscribe to the newsletter to access your bluetooth speaker warranty details.	1	Forced Action
ext_22014	Refer 3 friends within 7 days or lose your saved cart.	1	Forced Action
ext_22015	Allow access to your contacts to unlock the GST Invoice.	1	Forced Action
ext_22016	Create a Tata CLiQ account to see our product prices.	1	Forced Action
ext_22017	Subscribe to the newsletter to access your blender warranty details.	1	Forced Action
ext_22018	Subscribe to the newsletter to access your wallet warranty details.	1	Forced Action
ext_22019	To download your ticket, agree to subscribe to MakeMyTrip partner emails.	1	Forced Action
ext_22020	Invite 7 contacts to continue using Reliance Smart Bazaar for free.	1	Forced Action
ext_22021	Create a Reliance Smart Bazaar account to see our product prices.	1	Forced Action
ext_22022	Share this wallet with 4 friends to get your discount code.	1	Forced Action
ext_22023	Create a Fitbit account to see our product prices.	1	Forced Action
ext_22024	Refer 3 friends within 1 month or lose your saved cart.	1	Forced Action
ext_22025	Verify your phone number before you can view your water bottle order.	1	Forced Action
ext_22026	Invite 7 contacts to continue using Amazon Prime Video for free.	1	Forced Action
ext_22027	Allow access to your contacts to unlock the Bank Statement.	1	Forced Action
ext_22028	Refer 7 friends within 7 days or lose your saved cart.	1	Forced Action
ext_22029	Create a Flipkart account to see our product prices.	1	Forced Action
ext_22030	Allow access to your contacts to unlock the Aadhaar Copy.	1	Forced Action
ext_22031	Create a Amazon Prime Video account to see our product prices.	1	Forced Action
ext_22032	Connect a payment method just to browse Meesho listings.	1	Forced Action
ext_22033	Follow Tata CLiQ on Instagram to reveal your reward.	1	Forced Action
ext_22034	Verify your phone number before you can view your air fryer order.	1	Forced Action
ext_22035	Subscribe to the newsletter to access your smartwatch warranty details.	1	Forced Action
ext_22036	Follow BigBasket on Instagram to reveal your reward.	1	Forced Action
ext_22037	Share this water bottle with 5 friends to get your discount code.	1	Forced Action
ext_22038	Follow Hostinger on Instagram to reveal your reward.	1	Forced Action
ext_22039	Share this yoga mat with 7 friends to get your discount code.	1	Forced Action
ext_22040	Subscribe to the newsletter to access your water bottle warranty details.	1	Forced Action
ext_22041	Invite 4 contacts to continue using Myntra for free.	1	Forced Action
ext_22042	Refer 7 friends within 1 year or lose your saved cart.	1	Forced Action
ext_22043	Share this smartwatch with 10 friends to get your discount code.	1	Forced Action
ext_22044	To download your ticket, agree to subscribe to Croma partner emails.	1	Forced Action
ext_22045	Invite 6 contacts to continue using Meesho for free.	1	Forced Action
ext_22046	Invite 7 contacts to continue using Google Drive for free.	1	Forced Action
ext_22047	Share this air fryer with 7 friends to get your discount code.	1	Forced Action
ext_22048	Verify your phone number before you can view your smartwatch order.	1	Forced Action
ext_22049	Connect a payment method just to browse Myntra listings.	1	Forced Action
ext_22050	Share this office chair with 9 friends to get your discount code.	1	Forced Action
ext_22051	Verify your phone number before you can view your coffee maker order.	1	Forced Action
ext_22052	Verify your phone number before you can view your blender order.	1	Forced Action
ext_22053	Share this coffee maker with 7 friends to get your discount code.	1	Forced Action
ext_22054	Subscribe to the newsletter to access your jacket warranty details.	1	Forced Action
ext_22055	Complete a short survey to unlock the Salary Slip download link.	1	Forced Action
ext_22056	To download your ticket, agree to subscribe to Hostinger partner emails.	1	Forced Action
ext_22057	Share this backpack with 3 friends to get your discount code.	1	Forced Action
ext_22058	Verify your phone number before you can view your sneakers order.	1	Forced Action
ext_22059	Refer 5 friends within 3 months or lose your saved cart.	1	Forced Action
ext_22060	Refer 9 friends within 1 month or lose your saved cart.	1	Forced Action
ext_22061	Refer 9 friends within 3 months or lose your saved cart.	1	Forced Action
ext_22062	Invite 9 contacts to continue using Snapdeal for free.	1	Forced Action
ext_22063	Invite 6 contacts to continue using JioGames for free.	1	Forced Action
ext_22064	Share this air fryer with 8 friends to get your discount code.	1	Forced Action
