page_id	text	label	Pattern Category
ext_21848	₹499 + ₹99 taxes & fees Per Night	1	Drip Pricing
ext_21849	Listed at ₹1199; booking charge of ₹199 and GST of ₹19 appear only at payment.	1	Drip Pricing
ext_21850	service charge ₹86	1	Drip Pricing
ext_21851	rider fee ₹39	1	Drip Pricing
ext_21852	Almost done! A ₹52 fulfilment fee has been added to your ₹1199 order.	1	Drip Pricing
ext_21853	Price shown excludes a mandatory ₹39 Offer Handling Fee charged before you can pay.	1	Drip Pricing
ext_21854	₹3698 + ₹52 taxes & fees Per Night	1	Drip Pricing
ext_21855	Free delivery*, *a ₹52 surge fee still applies to all orders.	1	Drip Pricing
ext_21856	+₹39 cleanup cost	1	Drip Pricing
ext_21857	Price shown excludes a mandatory ₹149 convenience fee charged before you can pay.	1	Drip Pricing
ext_21858	Small cart charge ₹10 applies on orders below ₹1199.	1	Drip Pricing
ext_21859	₹149 + ₹149 taxes & fees Per Night	1	Drip Pricing
ext_21860	Price shown excludes a mandatory ₹86 high demand fee charged before you can pay.	1	Drip Pricing
ext_21861	Ticket price ₹499. high demand fee ₹20. Delivery ₹49. You pay ₹568.	1	Drip Pricing
ext_21862	Almost done! A ₹39 handling fee has been added to your ₹149 order.	1	Drip Pricing
ext_21863	Small cart charge ₹49 applies on orders below ₹299.	1	Drip Pricing
ext_21864	Subtotal ₹499. cleanup cost ₹86, handling ₹10. Grand total ₹595	1	Drip Pricing
ext_21865	Your headphones is ₹1199 — plus a ₹15 handling charge revealed on the last page.	1	Drip Pricing
ext_21866	rain fee ₹15	1	Drip Pricing
ext_21867	Small cart charge ₹5 applies on orders below ₹299.	1	Drip Pricing
ext_21868	Listed at ₹199; Payment Handling Fee of ₹149 and GST of ₹5 appear only at payment.	1	Drip Pricing
ext_21869	platform charge ₹39	1	Drip Pricing
ext_21870	+₹86 platform fee	1	Drip Pricing
ext_21871	Listed at ₹799; surge fee of ₹39 and GST of ₹49 appear only at payment.	1	Drip Pricing
ext_21872	Small cart charge ₹9 applies on orders below ₹7500.	1	Drip Pricing
ext_21873	Subtotal ₹499. Offer Handling Fee ₹39, handling ₹5. Grand total ₹543	1	Drip Pricing
ext_21874	Almost done! A ₹185 high demand fee has been added to your ₹149 order.	1	Drip Pricing
ext_21875	+₹185 platform charge	1	Drip Pricing
ext_21876	carry bag fee ₹20	1	Drip Pricing
ext_21877	Almost done! A ₹39 pick up charge has been added to your ₹1199 order.	1	Drip Pricing
ext_21878	Free delivery*, *a ₹99 convenience fee still applies to all orders.	1	Drip Pricing
ext_21879	Price shown excludes a mandatory ₹15 admin surcharge charged before you can pay.	1	Drip Pricing
ext_21880	Listed at ₹3698; fulfilment fee of ₹20 and GST of ₹5 appear only at payment.	1	Drip Pricing
ext_21881	Small cart charge ₹49 applies on orders below ₹499.	1	Drip Pricing
ext_21882	Listed at ₹7500; high demand fee of ₹39 and GST of ₹10 appear only at payment.	1	Drip Pricing
ext_21883	₹39 surge fee at checkout	1	Drip Pricing
ext_21884	Your air fryer is ₹149 — plus a ₹149 handling charge revealed on the last page.	1	Drip Pricing
ext_21885	Almost done! A ₹86 pick up charge has been added to your ₹299 order.	1	Drip Pricing
ext_21886	Subtotal ₹1999. cleanup cost ₹39, handling ₹9. Grand total ₹2047	1	Drip Pricing
ext_21887	₹149 surge fee at checkout	1	Drip Pricing
ext_21888	Price shown excludes a mandatory ₹52 Offer Handling Fee charged before you can pay.	1	Drip Pricing
ext_21889	+₹52 payment gateway fee	1	Drip Pricing
ext_21890	Almost done! A ₹20 high demand fee has been added to your ₹149 order.	1	Drip Pricing
ext_21891	Ticket price ₹199. payment gateway fee ₹199. Delivery ₹49. You pay ₹447.	1	Drip Pricing
ext_21892	Subtotal ₹1999. fulfilment fee ₹86, handling ₹5. Grand total ₹2090	1	Drip Pricing
ext_21893	Listed at ₹7500; Payment Handling Fee of ₹20 and GST of ₹5 appear only at payment.	1	Drip Pricing
ext_21894	Hotel night ₹149. Resort fee ₹20, city tax ₹10 — total ₹179 due now.	1	Drip Pricing
ext_21895	+₹52 platform fee	1	Drip Pricing
ext_21896	+₹86 carry bag fee	1	Drip Pricing
ext_21897	Subtotal ₹199. surge fee ₹20, handling ₹25. Grand total ₹244	1	Drip Pricing
ext_21898	Price shown excludes a mandatory ₹185 Offer Handling Fee charged before you can pay.	1	Drip Pricing
ext_21899	₹15 packing charge at checkout	1	Drip Pricing
ext_21900	₹20 packing charge at checkout	1	Drip Pricing
ext_21901	Free delivery*, *a ₹99 Protect Promise Fee still applies to all orders.	1	Drip Pricing
ext_21902	Listed at ₹799; cleanup cost of ₹185 and GST of ₹5 appear only at payment.	1	Drip Pricing
ext_21903	Cart total updated from ₹1199 to ₹1257 after fees applied at checkout.	1	Drip Pricing
ext_21904	Price shown excludes a mandatory ₹52 admin surcharge charged before you can pay.	1	Drip Pricing
ext_21905	₹149 peak fee at checkout	1	Drip Pricing
ext_21906	Price shown excludes a mandatory ₹185 cleanup cost charged before you can pay.	1	Drip Pricing
ext_21907	Almost done! A ₹20 pick up charge has been added to your ₹149 order.	1	Drip Pricing
ext_21908	surge fee ₹149	1	Drip Pricing
ext_21909	rain fee ₹20	1	Drip Pricing
ext_21910	+₹99 packing charge	1	Drip Pricing
ext_21911	Listed at ₹7500; platform fee of ₹39 and GST of ₹49 appear only at payment.	1	Drip Pricing
ext_21912	₹3698 + ₹185 taxes & fees Per Night	1	Drip Pricing
ext_21913	Booking fee of ₹149 per ticket added at checkout.	1	Drip Pricing
ext_21914	Your phone case is ₹1199 — plus a ₹86 platform fee revealed on the last page.	1	Drip Pricing
ext_21915	fulfilment charge ₹20	1	Drip Pricing
ext_21916	+₹185 admin surcharge	1	Drip Pricing
ext_21917	Listed at ₹3698; handling charge of ₹86 and GST of ₹25 appear only at payment.	1	Drip Pricing
ext_21918	+₹20 carry bag fee	1	Drip Pricing
ext_21919	Free delivery*, *a ₹15 handling fee still applies to all orders.	1	Drip Pricing
ext_21920	Complete a short survey to unlock the Salary Slip download link.	1	Forced Action
ext_21921	Allow access to your contacts to unlock the GST Invoice.	1	Forced Action
ext_21922	Refer to unlock coffee maker	1	Forced Action
ext_21923	Share coffee maker to unlock	1	Forced Action
ext_21924	Refer to unlock sneakers	1	Forced Action
ext_21925	Follow BigBasket to continue	1	Forced Action
ext_21926	Subscribe to the newsletter to access your jacket warranty details.	1	Forced Action
ext_21927	Refer 9 friends within 15 days or lose your saved cart.	1	Forced Action
ext_21928	Enable notifications to proceed to checkout.	1	Forced Action
ext_21929	Login to see desk lamp	1	Forced Action
ext_21930	Connect a payment method just to browse Fitbit listings.	1	Forced Action
ext_21931	Share bluetooth speaker to unlock	1	Forced Action
ext_21932	Sign in with Google to view the menu.	1	Forced Action
ext_21933	Login to see phone case	1	Forced Action
ext_21934	To read the rest of this article, share this link on your Facebook feed.	1	Forced Action
ext_21935	Verify your number	1	Forced Action
ext_21936	Create a Amazon account to see our product prices.	1	Forced Action
ext_21937	Share backpack to unlock	1	Forced Action
ext_21938	Complete a short survey to unlock the Insurance Policy download link.	1	Forced Action
ext_21939	Subscribe to the newsletter to access your blender warranty details.	1	Forced Action
ext_21940	Refer to unlock office chair	1	Forced Action
ext_21941	Verify your phone number before you can view your blender order.	1	Forced Action
ext_21942	Share this sneakers with 9 friends to get your discount code.	1	Forced Action
ext_21943	Refer to unlock backpack	1	Forced Action
ext_21944	Connect a payment method just to browse Meesho listings.	1	Forced Action
ext_21945	To download your ticket, agree to subscribe to Myntra partner emails.	1	Forced Action
ext_21946	Share water bottle to unlock	1	Forced Action
ext_21947	Subscribe to the newsletter to access your water bottle warranty details.	1	Forced Action
ext_21948	Connect a payment method just to browse AJIO listings.	1	Forced Action
ext_21949	To download your ticket, agree to subscribe to Hostinger partner emails.	1	Forced Action
ext_21950	Allow access to your contacts to unlock the Bank Statement.	1	Forced Action
ext_21951	Follow Croma to continue	1	Forced Action
ext_21952	Follow BigBasket on Instagram to reveal your reward.	1	Forced Action
ext_21953	Complete a short survey to unlock the Bank Statement download link.	1	Forced Action
ext_21954	Follow Myntra on Instagram to reveal your reward.	1	Forced Action
ext_21955	Invite 7 contacts to continue using Fitbit for free.	1	Forced Action
ext_21956	Sign in for Meesho	1	Forced Action
ext_21957	Connect a payment method just to browse MakeMyTrip listings.	1	Forced Action
ext_21958	To download your ticket, agree to subscribe to JioGames partner emails.	1	Forced Action
ext_21959	Follow Tata CLiQ on Instagram to reveal your reward.	1	Forced Action
ext_21960	Create a Paytm Money account to see our product prices.	1	Forced Action
ext_21961	To download your ticket, agree to subscribe to AJIO partner emails.	1	Forced Action
ext_21962	Sign up to view sneakers	1	Forced Action
ext_21963	Connect a payment method just to browse Myntra listings.	1	Forced Action
ext_21964	Share sunglasses to unlock	1	Forced Action
ext_21965	Invite 4 contacts to continue using BigBasket for free.	1	Forced Action
ext_21966	Login to see office chair	1	Forced Action
ext_21967	Log in to unlock jacket	1	Forced Action
ext_21968	Allow access to your contacts to unlock the Insurance Policy.	1	Forced Action
ext_21969	Share this air fryer with 4 friends to get your discount code.	1	Forced Action
ext_21970	Sign up to view jacket	1	Forced Action
ext_21971	Sign in to continue	1	Forced Action
ext_21972	To download your ticket, agree to subscribe to Amazon partner emails.	1	Forced Action
ext_21973	Log in to unlock blender	1	Forced Action
ext_21974	Share blender to unlock	1	Forced Action
ext_21975	To download your ticket, agree to subscribe to BigBasket partner emails.	1	Forced Action
ext_21976	Invite 7 contacts to continue using Snapdeal for free.	1	Forced Action
ext_21977	Log in to unlock water bottle	1	Forced Action
ext_21978	To download your ticket, agree to subscribe to Paytm Money partner emails.	1	Forced Action
ext_21979	Complete a short survey to unlock the Aadhaar Copy download link.	1	Forced Action
ext_21980	Verify your phone number before you can view your sunglasses order.	1	Forced Action
ext_21981	Verify your phone number before you can view your wallet order.	1	Forced Action
ext_21982	Invite 2 contacts to continue using Myntra for free.	1	Forced Action
ext_21983	Verify to continue	1	Forced Action
ext_21984	Log in to unlock backpack	1	Forced Action
ext_21985	Sign up to view smartwatch	1	Forced Action
ext_21986	Log in to unlock phone case	1	Forced Action
ext_21987	Sign up to view water bottle	1	Forced Action
ext_21988	Connect a payment method just to browse Snapdeal listings.	1	Forced Action
ext_21989	Invite 8 contacts to continue using Hostinger for free.	1	Forced Action
ext_21990	Refer 8 friends within 3 months or lose your saved cart.	1	Forced Action
ext_21991	Complete a short survey to unlock the PAN Card Copy download link.	1	Forced Action
ext_21992	To download your ticket, agree to subscribe to Reliance Smart Bazaar partner emails.	1	Forced Action
ext_21993	Login to see wallet	1	Forced Action
ext_21994	Refer 9 friends within 1 month or lose your saved cart.	1	Forced Action
ext_21995	Log in to unlock headphones	1	Forced Action
ext_21996	Sign up to view headphones	1	Forced Action
ext_21997	Invite 6 contacts to continue using Meesho for free.	1	Forced Action
ext_21998	Sign in for Reliance Smart Bazaar	1	Forced Action
ext_21999	Refer to unlock headphones	1	Forced Action
ext_22000	Login to see sneakers	1	Forced Action
ext_22001	Create a Hostinger account to see our product prices.	1	Forced Action
ext_22002	Refer 7 friends within 15 days or lose your saved cart.	1	Forced Action
ext_22003	Login to see headphones	1	Forced Action
ext_22004	Log in to unlock bluetooth speaker	1	Forced Action
ext_22005	Refer to unlock blender	1	Forced Action
ext_22006	Sign up to view sunglasses	1	Forced Action
ext_22007	Invite 9 contacts to continue using IndiaMART for free.	1	Forced Action
ext_22008	Share this yoga mat with 7 friends to get your discount code.	1	Forced Action
ext_22009	Invite 5 contacts to continue using BigBasket for free.	1	Forced Action
ext_22010	Share sneakers to unlock	1	Forced Action
ext_22011	Create a Myntra account to see our product prices.	1	Forced Action
ext_22012	Invite 6 contacts to continue using IndiaMART for free.	1	Forced Action
ext_22013	Verify your phone number before you can view your phone case order.	1	Forced Action
ext_22014	Share this water bottle with 5 friends to get your discount code.	1	Forced Action
ext_22015	Allow access to your contacts to unlock the PAN Card Copy.	1	Forced Action
ext_22016	Create a Snapdeal account to see our product prices.	1	Forced Action
ext_22017	Verify your phone number before you can view your coffee maker order.	1	Forced Action
ext_22018	Subscribe to the newsletter to access your desk lamp warranty details.	1	Forced Action
ext_22019	Invite 8 contacts to continue using Google Drive for free.	1	Forced Action
ext_22020	Follow Tata CLiQ to continue	1	Forced Action
ext_22021	Subscribe to the newsletter to access your bluetooth speaker warranty details.	1	Forced Action
ext_22022	Refer 5 friends within 1 month or lose your saved cart.	1	Forced Action
ext_22023	Sign in for Myntra	1	Forced Action
ext_22024	Create a MakeMyTrip account to see our product prices.	1	Forced Action
ext_22025	Log in to unlock yoga mat	1	Forced Action
ext_22026	To download your ticket, agree to subscribe to IndiaMART partner emails.	1	Forced Action
ext_22027	Share this wallet with 3 friends to get your discount code.	1	Forced Action
ext_22028	Share this phone case with 4 friends to get your discount code.	1	Forced Action
ext_22029	Refer 3 friends within 15 days or lose your saved cart.	1	Forced Action
ext_22030	Invite 10 contacts to continue using Snapdeal for free.	1	Forced Action
ext_22031	Create a BigBasket account to see our product prices.	1	Forced Action
ext_22032	Verify your phone number before you can view your headphones order.	1	Forced Action
ext_22033	Follow Meesho to continue	1	Forced Action
ext_22034	Verify your phone number before you can view your bluetooth speaker order.	1	Forced Action
ext_22035	Refer to unlock jacket	1	Forced Action
ext_22036	Create a JioGames account to see our product prices.	1	Forced Action
ext_22037	Invite 7 contacts to continue using Amazon Prime Video for free.	1	Forced Action
ext_22038	Create a Tata CLiQ account to see our product prices.	1	Forced Action
ext_22039	Connect a payment method just to browse Google Drive listings.	1	Forced Action
ext_22040	Share this sunglasses with 9 friends to get your discount code.	1	Forced Action
ext_22041	Invite 8 contacts to continue using Flipkart for free.	1	Forced Action
ext_22042	Refer 6 friends within 15 days or lose your saved cart.	1	Forced Action
ext_22043	Sign in for Amazon Prime Video	1	Forced Action
ext_22044	Sign up to view desk lamp	1	Forced Action
ext_22045	Login to see blender	1	Forced Action
ext_22046	Create a IndiaMART account to see our product prices.	1	Forced Action
ext_22047	Log in to unlock smartwatch	1	Forced Action
ext_22048	Subscribe to the newsletter to access your sneakers warranty details.	1	Forced Action
ext_22049	Refer to unlock phone case	1	Forced Action
ext_22050	To download your ticket, agree to subscribe to Fitbit partner emails.	1	Forced Action
ext_22051	Refer 2 friends within 7 days or lose your saved cart.	1	Forced Action
ext_22052	Refer 3 friends within 6 months or lose your saved cart.	1	Forced Action
ext_22053	Share smartwatch to unlock	1	Forced Action
ext_22054	Sign in for BigBasket	1	Forced Action
ext_22055	Refer to unlock yoga mat	1	Forced Action
ext_22056	Log in to unlock wallet	1	Forced Action
ext_22057	Follow Amazon on Instagram to reveal your reward.	1	Forced Action
ext_22058	Sign in for MakeMyTrip	1	Forced Action
ext_22059	Login to see sunglasses	1	Forced Action
ext_22060	Verify your phone number before you can view your jacket order.	1	Forced Action
ext_22061	Sign in for AJIO	1	Forced Action
ext_22062	Refer 4 friends within 1 month or lose your saved cart.	1	Forced Action
ext_22063	Allow access to your contacts to unlock the Salary Slip.	1	Forced Action
ext_22064	Subscribe to the newsletter to access your yoga mat warranty details.	1	Forced Action
ext_22065	Invite 8 contacts to continue using Myntra for free.	1	Forced Action
ext_22066	Subscribe to the newsletter to access your air fryer warranty details.	1	Forced Action
